fichier1,fichier2,hash
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/bullmq-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/bullmq-connector.ts,4ee1a9ad64f5fabdfaa1a3f80e013d30
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/n8n-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/n8n-connector.ts,4bf211744164137b3a23bb2d0ed8b36e
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,9a9e61a3e1ead6e19c5fed65168f2301
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge.ts,9a9e61a3e1ead6e19c5fed65168f2301
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/TemporalConnector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bridges/TemporalConnector.ts,7e053dd7520bf49cfabb2470a01437a3
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/temporal-adapter/temporal-adapter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/TemporalAdapter/temporal-adapter.ts,43966dd5c0b18bff6f95702e0361ebeb
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/orchestrator-bridge/orchestrator-bridge.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/orchestrator-bridge/orchestrator-bridge.ts,cb0f998044f0082257dcc8b1544375f3
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bullmq-connector/bullmq-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bullmq-connector/bullmq-connector.ts,5a7f35e89514117274bafd286a806e0f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/monitoring/prometheus-exporter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/monitoring/prometheus-exporter.ts,4617c4b3456eca89655799ef61c32c3a
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/monitoring/alert-notifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/monitoring/alert-notifier.ts,efb00fee4234fd29e7005f5030fba445
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bullmq/bullmq-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bullmq/bullmq-orchestrator.ts,d66edf71ef90a4700efd001ddef00e9e
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/bullmq-connector/bullmq-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/BullmqConnector/bullmq-connector.ts,5a7f35e89514117274bafd286a806e0f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/DatabaseService/database-service.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/database-service/database-service.ts,8a38b47144a328604199d8bf89add6cf
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/abstract/abstract-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/abstract/abstract-orchestrator.ts,4c63fd79905d907f058b83058ac5f82c
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/system-monitor/system-monitor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/SystemMonitor/system-monitor.ts,d5f058b244771eb54369624e081f1e9e
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/interfaces/orchestration-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/interfaces/orchestration-connector.ts,6be6c6460b06b20a907504b0b867aadf
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/orchestration-connector/orchestration-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/orchestration-connector/orchestration-connector.ts,6f19bd5aa4d7e75283caa8330413a7a6
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/BusinessLayer/business-layer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/BusinessLayer/business-layer.ts,ea469a81d8c01f1465e472cfbc2a4c2f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/TemporalConnector/temporal-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/temporal-connector/temporal-connector.ts,60cfa71d8b78d4ea1852f5a9e581ec33
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/temporal-retry-adapter/temporal-retry-adapter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/TemporalRetryAdapter/temporal-retry-adapter.ts,70c6eab22e97630eef8b9b34a96776f5
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/migration/migration-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/migration/migration-orchestrator.ts,cbf028d7bed69158e679639b76c1372c
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/EnhancedTemporalAdapter/enhanced-temporal-adapter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/EnhancedTemporalAdapter/enhanced-temporal-adapter.ts,ef22905e713ca385d59c2d4db20a8c42
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/prometheus-exporter/prometheus-exporter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/PrometheusExporter/prometheus-exporter.ts,2b139f7e7a8a67eeebcbee6721422df7
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/abstract-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/abstract-orchestrator.ts,9c85ca263bc204fda8323d308478999c
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/PriorityScheduler/priority-scheduler.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/priority-scheduler/priority-scheduler.ts,a7d16b5780a66a60ddf6f399696f9fd1
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/migration-coordinator/migration-coordinator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/migration-coordinator/migration-coordinator.ts,2b64823dc30616af5873d34553ec6e38
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/scheduler/priority-scheduler.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/scheduler/priority-scheduler.ts,c5638e5d1a624b401ea7f9932bbcf033
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/scheduler/system-monitor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/scheduler/system-monitor.ts,f4189c3836520077f19d9717194474da
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/AdvancedRetryStrategy/advanced-retry-strategy.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/AdvancedRetryStrategy/advanced-retry-strategy.ts,73a949a9a95a720d5391f0ca739ab265
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/EnhancedTemporalAdapter/enhanced-temporal-adapter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/enhanced-temporal-adapter/enhanced-temporal-adapter.ts,ef22905e713ca385d59c2d4db20a8c42
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/CheckpointManager/checkpoint-manager.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/CheckpointManager/checkpoint-manager.ts,3c03444382ec41f68ebff03301616299
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/AbstractOrchestrator/abstract-orchestrator-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/abstract-orchestrator/abstract-orchestrator-agent.ts,a0b6981211a73c5d4b65916a45d22626
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/reporting/migration-report-generator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/reporting/migration-report-generator.ts,4ff4baf9c6be081102d983a59b370a5d
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/base-orchestrator-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/base-orchestrator-agent.ts,615aac4fc1961cc5b0c0fdc43d199372
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayerArchitecture/three-layer-architecture.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayerArchitecture/three-layer-architecture.ts,16c21fb67ab7fc402d26490dbd734b4a
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/orchestrator-bridge/orchestrator-bridge.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/OrchestratorBridge/orchestrator-bridge.ts,cb0f998044f0082257dcc8b1544375f3
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/orchestration-connector/orchestration-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/OrchestrationConnector/orchestration-connector.ts,6f19bd5aa4d7e75283caa8330413a7a6
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/server/server.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/server/server.ts,392f2f3db412de5b7ae0d44980d144f8
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/BusinessLayer/business-layer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/business-layer/business-layer.ts,ea469a81d8c01f1465e472cfbc2a4c2f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/TemporalOrchestration/temporal-orchestration.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/temporal-orchestration/temporal-orchestration.ts,2c21524dd45557f1deaab477b3639f3a
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/resilience/migration-coordinator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/resilience/migration-coordinator.ts,3f99676cde610a6e4ad37935e08f76d8
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/resilience/advanced-retry-strategy.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/resilience/advanced-retry-strategy.ts,cc8c76b7ac3d2907b531bfedb98b9558
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/CheckpointManager/checkpoint-manager.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/checkpoint-manager/checkpoint-manager.ts,3c03444382ec41f68ebff03301616299
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/base-orchestrator/base-orchestrator-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/BaseOrchestrator/base-orchestrator-agent.ts,ae7af318c40c7565f76a4bafda947e78
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/checkpoint-manager.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/checkpoint-manager.ts,a1e0f50a03d11b084763210e1b93a531
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/workflow-recovery-service.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/workflow-recovery-service.ts,020fb7226e93db6dffff3df1ffc7b2ce
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/database-service.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/database-service.ts,38604e9c86009237698fae9a9bddcc08
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/types.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/persistence/types.ts,498bbf2e0c70fad21753c8fbcd68806f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/n8n-connector/n8n-connector.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/N8nConnector/n8n-connector.ts,04e78335e79063db91bb72d15d9221dc
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/AdvancedRetryStrategy/advanced-retry-strategy.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/advanced-retry-strategy/advanced-retry-strategy.ts,73a949a9a95a720d5391f0ca739ab265
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayerArchitecture/three-layer-architecture.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer-architecture/three-layer-architecture.ts,16c21fb67ab7fc402d26490dbd734b4a
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/alert-notifier/alert-notifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/alert-notifier/alert-notifier.ts,e295a1bdb41a85869fb53bcaa3958e0f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/migration-coordinator/migration-coordinator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/MigrationCoordinator/migration-coordinator.ts,2b64823dc30616af5873d34553ec6e38
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/alert-notifier/alert-notifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/AlertNotifier/alert-notifier.ts,e295a1bdb41a85869fb53bcaa3958e0f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/agent/agent-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/agent/agent-orchestrator.ts,ba7eeed8171ec9d957ff44041e49f755
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer/adapter-layer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayer/adapter-layer.ts,0fc71f61b378370e6cd9429ecfc19c3c
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer/adapters/temporal-adapter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayer/adapters/temporal-adapter.ts,b2b569df4e0da02ef5f189737e0ce8ab
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer/implementations/temporal-orchestration.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayer/implementations/temporal-orchestration.ts,49b67051ec5ff51c521e666df4c22c1b
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer/coordination-layer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayer/coordination-layer.ts,fd4ade75b393231d521d30b78ca09071
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer/three-layer-architecture.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayer/three-layer-architecture.ts,68bb08c58b80e35902b96269a7466805
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer/abstraction-layer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayer/abstraction-layer.ts,d014a66bb7f867f6d1197da34addd036
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/three-layer/business-layer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/orchestrators/ThreeLayer/business-layer.ts,0b6735f9ecd3acb6b670cab4956d0fda
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/prisma-to-dto.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/prisma-to-dto.ts,be26c18b5dee28c5684f35969abc2ae2
./legacy/migration-2025-04-18/agents/tools/agent-version-auditor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/agent-version-auditor.ts,4c8742ccc2f8f253964baaa13511083f
./legacy/migration-2025-04-17/agents/analysis/agent-audit.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/agent-audit.ts,0425d3e283bd98368dba0a410b8fbf69
./reports/migration-finalization-20250420-012655/backup/docs/agents/devops-preview.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/devops-preview.ts,387183f3f0ab312d166b8c95031a90b8
./legacy/migration-2025-04-17/agents/php-analyzer-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/php-analyzer-agent.ts,d96b076505243481d9650bf7e4e3589e
./reports/migration-finalization-20250420-012655/backup/docs/agents/remix-route-generator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/remix-route-generator.ts,589afa9152f0b1219fed83750201cc86
./reports/migration-finalization-20250420-012655/backup/docs/agents/auto-pr-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/auto-pr-agent.ts,d3cdbcb6dbd3ebdd818255f5b2b9f1e1
./reports/migration-finalization-20250420-012655/backup/docs/agents/metrics-service.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/metrics-service.ts,4cb0af20d2dfce9556b4e08fc13bbfe5
./reports/migration-finalization-20250420-012655/backup/docs/agents/sql-analysis-runner.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/sql-analysis-runner.ts,54f1d40b9e782168f2f61f66b5131f82
./reports/migration-finalization-20250420-012655/backup/docs/agents/prisma-smart-generator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/prisma-smart-generator.ts,9013035abacff900d18a680ecdb43123
./reports/migration-finalization-20250420-012655/backup/docs/agents/schema-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/schema-analyzer.ts,08af601d93eb0995b31fa94291e4a53b
./reports/migration-finalization-20250420-012655/backup/docs/agents/dev-generator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/dev-generator.ts,7e3f954c5e1f0be4ceb237c7e32663b1
./reports/migration-finalization-20250420-012655/backup/docs/agents/classifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/classifier.ts,c5b78857bcd9ec9fc95f05dd4d00451c
./reports/migration-finalization-20250420-012655/backup/docs/agents/seo-audit-runner.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/seo-audit-runner.ts,003e2e3c61410db6e0e9471001da23f7
./reports/migration-finalization-20250420-012655/backup/docs/agents/caddy-generator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/caddy-generator.ts,9929fa06300d022fe05dad5731c7a614
./reports/migration-finalization-20250420-012655/backup/docs/agents/seo-mcp-controller.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/seo-mcp-controller.ts,f51875460e51c5ba9ed8fc6541d4618c
./reports/migration-finalization-20250420-012655/backup/docs/agents/migration-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/migration-orchestrator.ts,f7583af02d210b1e73839c14c1184658
./legacy/migration-2025-04-18/agents/ci-tester.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/ci-tester.ts,87cda0900d59588cd8f9f29f6d15f27a
./reports/migration-finalization-20250420-012655/backup/docs/agents/agent-donnees.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/agent-donnees.ts,0b56db67aebec4b3323756605309afe1
./reports/migration-finalization-20250420-012655/backup/docs/agents/type-mapper.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/type-mapper.ts,5dad3897643390ff6076fcf8ca9bdc99
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/schema/schema.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/schema.ts,7c5a5ba17885129735f92cfdde6ff191
./reports/migration-finalization-20250420-012655/backup/docs/agents/htaccess-router-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/htaccess-router-analyzer.ts,744fd39257a5ecf83dc7389630cbcc03
./legacy/migration-2025-04-18/agents/dev-integrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/dev-integrator.ts,02f5439bf42a32136a4e049c2ccfe81c
./reports/migration-finalization-20250420-012655/backup/docs/agents/agent-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/agent-orchestrator.ts,df72e58a3531dbdb542d7cd080f79e85
./reports/migration-finalization-20250420-012655/backup/docs/agents/relation-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/relation-analyzer.ts,98ddcf3c0f51d844f1ac21c0ddb5f871
./reports/migration-finalization-20250420-012655/backup/docs/agents/table-classifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/table-classifier.ts,5d8b3061774be57f9cbcd05d725277a7
./reports/migration-finalization-20250420-012655/backup/docs/agents/agent8-optimizer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/agent8-optimizer.ts,21ab2098cee91d89be7b60f71837e6da
./reports/migration-finalization-20250420-012655/backup/docs/agents/notification-service.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/notification-service.ts,90df6400a9331b6635f27c4ea762f817
./reports/migration-finalization-20250420-012655/backup/docs/agents/bullmq-orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/bullmq-orchestrator.ts,312bbe99c095fcc50aecc4550546aa9c
./reports/migration-finalization-20250420-012655/backup/docs/agents/orchestrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/orchestrator.ts,16f5ab9b1847d6b6bd8edc87cad48d1b
./reports/migration-finalization-20250420-012655/backup/docs/agents/analyze-security-risks.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/analyze-security-risks.ts,60d830e60a6130c38a8c80fffd21acb5
./reports/migration-finalization-20250420-012655/backup/docs/agents/htaccess-route-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/htaccess-route-analyzer.ts,2c78a66adb4f8067d88a5712dbea90a0
./reports/migration-finalization-20250420-012655/backup/docs/agents/php-router-audit.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/php-router-audit.ts,c58144723a312bd12e3b40ef696ae6e2
./legacy/migration-2025-04-18/agents/migration/data-verifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/data-verifier.ts,177b51972fe154652cb83e48e61ecf43
./reports/migration-finalization-20250420-012655/backup/docs/agents/nginx-config-parser.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/nginx-config-parser.ts,ddae02ca538b76282b7df2f3edd2ecf1
./reports/migration-finalization-20250420-012655/backup/docs/agents/type-audit-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/type-audit-agent.ts,019ac64db9bdacce5d3a24bb1c03a306
./reports/migration-finalization-20250420-012655/backup/docs/agents/generate-migration-plan.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/generate-migration-plan.ts,0346782faaa440ecc37c239592ba77b1
./reports/migration-finalization-20250420-012655/backup/docs/agents/debt-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/debt-analyzer.ts,dab7e13fd7f0000e6afc6d7ae053eaaf
./reports/migration-finalization-20250420-012655/backup/docs/agents/table-cartographer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/table-cartographer.ts,9b79e8a4b7924b8c9ad351cd6b21eb32
./reports/migration-finalization-20250420-012655/backup/docs/agents/generate_prisma_model.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/generate_prisma_model.ts,bf073119707f9bb735a66de7f9191dbf
./reports/migration-finalization-20250420-012655/backup/docs/agents/semantic-table-mapper.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/docs/agents/semantic-table-mapper.ts,5574e9497e0e5b03b94e4998e63dcef7
