fichier_source,import_path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/nestjs-generator.ts,@nestjs/common';` : '
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/nestjs-generator.ts,@nestjs/testing
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/nestjs-generator.ts,./${resourceCamel}.service${prismaImports}
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,../AbstractGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,node-html-parser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,../analysis/PhpAnalyzer
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,../core/PhpToRemix-transformer
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,../core/MetaGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,../core/loader-generator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,../core/schema-generator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/remix-generator.ts,../types
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/caddyfile-generator/caddyfile-generator.ts,../AbstractGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/caddyfile-generator/caddyfile-generator.ts,../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/caddyfile-generator/caddyfile-generator.ts,../utils/NginxConfigParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/caddyfile-generator/caddyfile-generator.ts,../utils/HtaccessParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/caddyfile-generator/caddyfile-generator.ts,../utils/CaddyGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/caddyfile-generator/caddyfile-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/caddyfile-generator/caddyfile-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/CaddyfileGenerator/caddyfile-generator.ts,../AbstractGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/CaddyfileGenerator/caddyfile-generator.ts,../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/CaddyfileGenerator/caddyfile-generator.ts,../utils/NginxConfigParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/CaddyfileGenerator/caddyfile-generator.ts,../utils/HtaccessParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/CaddyfileGenerator/caddyfile-generator.ts,../utils/CaddyGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/CaddyfileGenerator/caddyfile-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/caddyfile-generator/CaddyfileGenerator/caddyfile-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/caddyfile-generator/caddyfile-generator.ts,../AbstractGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/caddyfile-generator/caddyfile-generator.ts,../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/caddyfile-generator/caddyfile-generator.ts,../utils/NginxConfigParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/caddyfile-generator/caddyfile-generator.ts,../utils/HtaccessParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/caddyfile-generator/caddyfile-generator.ts,../utils/CaddyGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/caddyfile-generator/caddyfile-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/caddyfile-generator/caddyfile-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/CaddyfileGenerator/caddyfile-generator.ts,../AbstractGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/CaddyfileGenerator/caddyfile-generator.ts,../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/CaddyfileGenerator/caddyfile-generator.ts,../utils/NginxConfigParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/CaddyfileGenerator/caddyfile-generator.ts,../utils/HtaccessParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/CaddyfileGenerator/caddyfile-generator.ts,../utils/CaddyGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/CaddyfileGenerator/caddyfile-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/CaddyfileGenerator/CaddyfileGenerator/caddyfile-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../../core/AbstractGenerator-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../../core/AbstractGenerator-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../AbstractGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../types
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../analysis/PhpAnalyzer
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../core/data-extractor
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../core/PrismaGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,@nestjs/swagger
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,./${moduleName}.service
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,./${moduleName}.dto
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../../prisma/prisma.service
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,./${moduleName}.dto
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,@nestjs/swagger
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,class-transformer
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,./${moduleName}.service
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,./${moduleName}.controller
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/generators/nestjs-generator.ts,../../prisma/prisma.service
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,../../core/AbstractAnalyzer-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,../../core/AbstractAnalyzer-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,node-html-parser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/analysis/php-analyzer.ts,../types
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/adapters/temporal-adapter.ts,../AbstractOrchestrator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/adapters/temporal-adapter.ts,@temporalio/client
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/adapters/temporal-adapter.ts,@temporalio/common
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,../AbstractOrchestrator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,@temporalio/client
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,bullmq
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,@nestjs/common
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,axios
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,ioredis
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,express
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,@bull-board/api
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,@bull-board/api/bullMQAdapter
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,@bull-board/express
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,./metrics-service
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/orchestrator-bridge/orchestrator-bridge.ts,../src/temporal/workflow-versioner
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,../AbstractOrchestrator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,@temporalio/client
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,bullmq
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,@nestjs/common
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,axios
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,ioredis
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,express
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,@bull-board/api
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,@bull-board/api/bullMQAdapter
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,@bull-board/express
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,./metrics-service
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/packages/mcp-agents/orchestrators/bridges/OrchestratorBridge/orchestrator-bridge.ts,../src/temporal/workflow-versioner
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/nginx-to-caddy/caddyfile-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/nginx-to-caddy/caddyfile-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/nginx-to-caddy/caddyfile-generator.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/php-to-remix/htaccess-parser.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/php-to-remix/htaccess-parser.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/php-to-remix/htaccess-parser.ts,../../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/PhpToRemix/htaccess-parser.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/PhpToRemix/htaccess-parser.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/PhpToRemix/htaccess-parser.ts,../../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/NginxToCaddy/caddyfile-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/NginxToCaddy/caddyfile-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/NginxToCaddy/caddyfile-generator.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../utils/NginxConfigParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../utils/HtaccessParser
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,../utils/CaddyGenerator
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/migration/caddyfile-generator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/ConfigParsers/htaccess-parser.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/ConfigParsers/htaccess-parser.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/ConfigParsers/htaccess-parser.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/config-parsers/htaccess-parser.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/config-parsers/htaccess-parser.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/config-parsers/htaccess-parser.ts,../../coreDoDotmcp-agent
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,fs
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,commander
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,chalk
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,glob
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,perf_hooks
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,dotenv
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,../../utils/supabaseClient
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,fs/promises
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,child_process
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/analysis/php-analyzer.ts,util
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,fs-extra
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,path
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,../utils/traceability/traceability-service
./reports/potential-agents-20250420-015853/legacy/consolidation-2025-04-17/agents/canonical-validator.ts,@remix-run/node
./reports/potential-agents-20250420-015853/tools/agent-version-auditor.ts,fs-extra
./reports/potential-agents-20250420-015853/tools/agent-version-auditor.ts,path
./reports/potential-agents-20250420-015853/tools/agent-version-auditor.ts,glob
./reports/potential-agents-20250420-015853/tools/agent-version-auditor.ts,child_process
./reports/potential-agents-20250420-015853/tools/project-indexer.ts,fs-extra
./reports/potential-agents-20250420-015853/tools/project-indexer.ts,path
./reports/potential-agents-20250420-015853/tools/project-indexer.ts,glob
./reports/potential-agents-20250420-015853/tools/project-indexer.ts,child_process
./reports/potential-agents-20250420-015853/tools/project-indexer.ts,util
./reports/potential-agents-20250420-015853/tools/generate-layer-interfaces.ts,fs
./reports/potential-agents-20250420-015853/tools/generate-layer-interfaces.ts,path
./reports/potential-agents-20250420-015853/tools/generate-layer-interfaces.ts,../BaseAgent
./reports/potential-agents-20250420-015853/tools/structure-graph.ts,fs
./reports/potential-agents-20250420-015853/tools/structure-graph.ts,path
./reports/potential-agents-20250420-015853/tools/structure-graph.ts,glob
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,fs
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,path
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,commander
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,mysql2/promise
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,pg
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,chalk
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,sql-parser-cst
./reports/potential-agents-20250420-015853/tools/type-mapper.ts,zod
./reports/potential-agents-20250420-015853/tools/consolidate-agents.ts,fs
./reports/potential-agents-20250420-015853/tools/consolidate-agents.ts,path
./reports/potential-agents-20250420-015853/tools/consolidate-agents.ts,util
./reports/potential-agents-20250420-015853/tools/consolidate-agents.ts,glob
./reports/potential-agents-20250420-015853/tools/consolidate-agents.ts,child_process
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,fs/promises
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,path
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,util
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,child_process
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,../agents/BusinessAgent
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,../agents/StructureAgent
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,../agents/DataAgent
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,../agents/DependencyAgent
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,../agents/QualityAgent
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,../agents/StrategyAgent
./reports/potential-agents-20250420-015853/tools/agent_orchestrator.ts,../agents/AssemblerAgent
./reports/potential-agents-20250420-015853/tools/scan-obsolete.ts,fs
./reports/potential-agents-20250420-015853/tools/scan-obsolete.ts,path
./reports/potential-agents-20250420-015853/tools/scan-obsolete.ts,glob
./reports/potential-agents-20250420-015853/tools/scan-obsolete.ts,util
./reports/potential-agents-20250420-015853/tools/scan-obsolete.ts,child_process
./reports/potential-agents-20250420-015853/tools/agent-migration-analyzer.ts,fs
./reports/potential-agents-20250420-015853/tools/agent-migration-analyzer.ts,path
./reports/potential-agents-20250420-015853/tools/agent-migration-analyzer.ts,child_process
./reports/potential-agents-20250420-015853/tmp/test-AbstractAnalyzerAgent-fixed.ts,../packagesDoDotmcp-agents/analyzers/abstract-analyzer-agent
./reports/potential-agents-20250420-015853/tmp/test-AbstractAnalyzerAgent-fixed.ts,../packagesDoDotmcp-agents/core/interfaces/analyzer-agent
./reports/potential-agents-20250420-015853/tmp/fixed-test-AbstractAnalyzerAgent.ts,../packagesDoDotmcp-agents/analyzers/abstract-analyzer-agent
./reports/potential-agents-20250420-015853/tmp/fixed-test-AbstractAnalyzerAgent.ts,../packagesDoDotmcp-agents/core/interfaces/analyzer-agent
./reports/potential-agents-20250420-015853/tmp/fixed-tests/test-AbstractAnalyzerAgent.ts,../../packagesDoDotmcp-agents/analyzers/abstract-analyzer-agent
./reports/potential-agents-20250420-015853/tmp/fixed-tests/test-AbstractAnalyzerAgent.ts,../../packagesDoDotmcp-agents/core/interfaces/analyzer-agent
./reports/potential-agents-20250420-015853/validate-interface-implementations.ts,fs
./reports/potential-agents-20250420-015853/validate-interface-implementations.ts,path
./reports/potential-agents-20250420-015853/validate-interface-implementations.ts,typescript
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/project-structure-analyzer.ts,fs
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/project-structure-analyzer.ts,path
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/project-structure-analyzer.ts,glob
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/project-structure-analyzer.ts,ts-morph
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/project-structure-analyzer.ts,commander
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/generate-migration-patch.ts,fs
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/generate-migration-patch.ts,path
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/generate-migration-patch.ts,glob
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/generate-migration-patch.ts,commander
./reports/potential-agents-20250420-015853/cahier-des-charge/tools/generate-migration-patch.ts,marked
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync/sync-mapper.ts,fs
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync/sync-mapper.ts,path
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync-migration-status.ts,fs
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync-migration-status.ts,path
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync-migration-status.ts,glob
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync-migration-status.ts,commander
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync-migration-status.ts,crypto
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync-migration-status.ts,child_process
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/legacy-discovery.ts,fs
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/legacy-discovery.ts,path
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/legacy-discovery.ts,glob
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/monorepo-analyzer.ts,fs
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/monorepo-analyzer.ts,path
./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/monorepo-analyzer.ts,glob
./reports/potential-agents-20250420-015853/cahier-des-charge/src/validation/cascade-validation.service.ts,@nestjs/common
./reports/potential-agents-20250420-015853/cahier-des-charge/src/validation/cascade-validation.service.ts,@nestjs/config
./reports/potential-agents-20250420-015853/cahier-des-charge/src/validation/cascade-validation.service.ts,@nestjs/event-emitter
./reports/potential-agents-20250420-015853/cahier-des-charge/src/validation/cascade-validation.service.ts,fs/promises
./reports/potential-agents-20250420-015853/cahier-des-charge/src/validation/cascade-validation.service.ts,path
./reports/potential-agents-20250420-015853/cahier-des-charge/src/mismatch/mismatch-tracker.service.ts,@nestjs/common
./reports/potential-agents-20250420-015853/cahier-des-charge/src/mismatch/mismatch-tracker.service.ts,@nestjs/config
./reports/potential-agents-20250420-015853/cahier-des-charge/src/mismatch/mismatch-tracker.service.ts,@nestjs/mongoose
